"","PLAYER_NAME","MP","TS.","eFG.","X3PAr","FTr","ORB.","DRB.","TRB.","AST.","STL.","BLK.","TOV.","USG.","ORtg","DRtg","BPM","GAME_ID","DATE","TEAM_ABBREVIATION","PTS"
"19114","Jeremy Sochan","32:00",".522",".472",".222",".389","9.0","9.6","9.3","11.5","0.0","0.0","4.5","28.7","109","121","-0.5",22200909,"2023-02-25","SAS",22
"19115","Keita Bates-Diop","31:42",".585",".200",".200","2.000","0.0","12.9","6.2","16.6","1.5","2.4","0.0","12.4","139","115","2.5",22200909,"2023-02-25","SAS",11
"19116","Keldon Johnson","36:51",".409",".409",".227",".000","2.6","16.6","9.4","14.9","0.0","2.0","4.3","26.0","86","117","-6.0",22200909,"2023-02-25","SAS",18
"19117","Malaki Branham","30:51",".406",".406",".313",".000","9.3","9.9","9.6","5.4","0.0","2.4","0.0","21.6","93","119","-6.0",22200909,"2023-02-25","SAS",13
"19118","Zach Collins","25:51",".625",".625",".500",".000","0.0","19.8","9.6","13.8","1.8","5.8","14.3","22.6","104","110","2.3",22200909,"2023-02-25","SAS",15
"19119","Jordan Clarkson","32:46",".335",".308",".231",".077","6.2","2.9","4.5","27.6","1.4","0.0","27.1","22.8","76","106","-11.0",22200909,"2023-02-25","UTA",9
"19120","Juan Toscano-Anderson","9:19",".000",".000",".000",".000","11.0","30.9","21.2","24.0","0.0","0.0","50.0","8.7","71","101","-10.8",22200909,"2023-02-25","UTA",0
"19121","Kelly Olynyk","23:09",".549",".583",".333",".833","8.8","24.9","17.1","11.3","0.0","3.3","10.9","16.1","115","101","-1.6",22200909,"2023-02-25","UTA",9
"19122","Kris Dunn","23:21",".540",".577",".231",".154","13.1","16.4","14.8","57.5","2.0","3.3","0.0","24.1","138","99","12.3",22200909,"2023-02-25","UTA",15
"19123","Lauri Markkanen","32:09",".687",".618",".412",".353","3.2","9.0","6.2","10.1","0.0","0.0","9.2","27.3","132","108","3.7",22200909,"2023-02-25","UTA",27
"19124","Ochai Agbaji","31:00",".717",".625",".625",".500","0.0","9.3","4.8","4.2","0.0","2.5","0.0","12.8","157","106","1.6",22200909,"2023-02-25","UTA",14
"19125","Rudy Gay","15:50",".333",".333",".250",".000","6.5","18.2","12.5","0.0","0.0","0.0","0.0","30.7","79","105","-17.3",22200909,"2023-02-25","UTA",8
"19126","Simone Fontecchio","12:57",".828",".625",".500","1.500","7.9","0.0","3.8","10.4","3.6","0.0","0.0","20.8","187","102","14.2",22200909,"2023-02-25","UTA",11
"19127","Talen Horton-Tucker","24:05",".607",".556",".333",".222","0.0","23.9","12.3","22.8","0.0","9.5","33.6","25.1","88","96","-1.8",22200909,"2023-02-25","UTA",12
"19128","Udoka Azubuike","8:23",".667",".667",".000",".000","24.4","22.9","23.6","0.0","5.6","0.0","0.0","14.5","153","92","3.9",22200909,"2023-02-25","UTA",4
"19129","Walker Kessler","27:01",".654",".667",".000",".333","7.6","35.5","22.0","9.9","1.7","14.1","0.0","10.3","150","85","8.9",22200909,"2023-02-25","UTA",9
"19130","Bobby Portis","21:25",".571",".429",".143",".571","14.3","12.7","13.4","0.0","0.0","3.2","18.6","22.5","109","108","-3.0",22200910,"2023-02-26","MIL",10
"19131","Brook Lopez","35:34",".586",".588",".471",".235","5.7","28.0","17.5","0.0","0.0","7.6","5.1","24.9","118","98","8.2",22200910,"2023-02-26","MIL",22
"19132","Grayson Allen","26:57",".400",".400",".700",".000","7.6","3.4","5.3","5.5","1.9","0.0","16.7","19.9","82","110","-5.9",22200910,"2023-02-26","MIL",8
"19133","Jae Crowder","24:37",".902","1.000","1.000",".667","4.1","7.4","5.8","11.4","2.1","0.0","20.5","8.9","151","108","4.5",22200910,"2023-02-26","MIL",7
"19134","Jevon Carter","24:10",".466",".417",".833",".167","0.0","7.5","4.0","0.0","2.1","0.0","0.0","11.9","102","108","-2.3",22200910,"2023-02-26","MIL",6
"19135","Joe Ingles","28:39",".515",".500","1.000",".667","0.0","6.3","3.4","4.6","0.0","2.4","0.0","6.1","120","111","-4.6",22200910,"2023-02-26","MIL",4
"19136","Jrue Holiday","35:11",".694",".682",".409",".182","0.0","10.3","5.5","33.7","1.4","0.0","4.0","31.5","143","108","17.1",22200910,"2023-02-26","MIL",33
"19137","Khris Middleton","25:29",".373",".308",".231",".308","12.0","24.9","18.8","37.1","0.0","0.0","21.3","33.0","86","103","-6.1",22200910,"2023-02-26","MIL",11
"19138","Meyers Leonard","5:17",".750",".750","1.000",".000","0.0","0.0","0.0","0.0","0.0","0.0","0.0","16.9","150","117","8.4",22200910,"2023-02-26","MIL",3
"19139","Pat Connaughton","12:39",".000",".000","1.000",".000","0.0","14.3","7.6","0.0","0.0","5.3","0.0","14.2","0","106","-13.7",22200910,"2023-02-26","MIL",0
"19140","Cameron Payne","7:37",".143",".143",".286",".000","0.0","40.2","18.9","0.0","0.0","0.0","12.5","43.2","31","105","-34.8",22200910,"2023-02-26","PHX",2
"19141","Chris Paul","39:48",".466",".444",".278",".167","0.0","12.8","6.0","26.8","1.3","0.0","17.2","24.1","96","111","-2.4",22200910,"2023-02-26","PHX",18
"19142","Damion Lee","12:36",".500",".500",".000",".000","7.2","8.1","7.6","0.0","0.0","0.0","0.0","6.5","126","115","-7.8",22200910,"2023-02-26","PHX",2
"19143","Deandre Ayton","35:25",".524",".524",".000",".000","7.7","23.1","14.9","0.0","0.0","6.5","4.5","25.6","112","108","2.0",22200910,"2023-02-26","PHX",22
"19144","Devin Booker","38:18",".481",".452",".238",".429","2.4","8.0","5.0","34.9","0.0","0.0","13.8","31.1","102","116","1.9",22200910,"2023-02-26","PHX",24
"19145","Ish Wainright","17:39",".868",".750","1.000","1.000","0.0","23.1","10.9","7.3","0.0","6.5","0.0","6.7","196","108","7.6",22200910,"2023-02-26","PHX",5
"19146","Jock Landale","12:00",".518",".500",".400",".800","30.2","34.0","32.0","12.5","0.0","9.5","0.0","23.2","135","102","13.3",22200910,"2023-02-26","PHX",7
"19147","Josh Okogie","32:45",".628",".643",".429",".571","11.1","9.4","10.3","0.0","4.7","0.0","10.2","12.3","127","105","6.4",22200910,"2023-02-26","PHX",11
"19148","Terrence Ross","17:08",".700",".700",".600",".000","0.0","6.0","2.8","0.0","0.0","0.0","0.0","12.0","147","116","-2.2",22200910,"2023-02-26","PHX",7
"19149","Torrey Craig","26:41",".214",".214",".286",".000","20.4","15.3","18.0","18.8","0.0","4.3","12.5","12.3","95","111","-0.7",22200910,"2023-02-26","PHX",3
"19150","AJ Griffin","12:36",".258",".000",".667",".667","0.0","19.5","9.2","0.0","0.0","0.0","0.0","12.6","66","130","-14.0",22200911,"2023-02-26","ATL",2
"19151","Bogdan Bogdanovic","28:17",".893",".864",".727",".273","0.0","26.1","12.3","15.4","5.0","0.0","14.0","20.7","158","117","16.4",22200911,"2023-02-26","ATL",22
"19152","Clint Capela","19:29",".347",".333",".000","1.000","33.6","37.9","35.6","0.0","0.0","5.1","10.4","20.2","101","123","-8.8",22200911,"2023-02-26","ATL",6
"19153","De'Andre Hunter","22:23",".945","1.000",".667","1.333","4.9","11.0","7.8","15.8","0.0","0.0","17.4","10.5","170","131","3.9",22200911,"2023-02-26","ATL",9
"19154","Dejounte Murray","32:40",".667",".667",".333",".000","3.3","7.5","5.3","21.5","1.5","0.0","8.7","28.8","133","128","6.6",22200911,"2023-02-26","ATL",28
"19155","Jalen Johnson","4:54",".000",".000",".000",".000","0.0","50.2","23.6","21.8","0.0","20.4","0.0","8.3","68","109","5.1",22200911,"2023-02-26","ATL",0
"19156","John Collins","25:46",".750",".750",".375",".000","4.2","14.3","9.0","0.0","0.0","0.0","27.3","17.5","106","130","-4.2",22200911,"2023-02-26","ATL",12
"19157","Onyeka Okongwu","28:24",".740",".600",".000",".800","11.5","17.3","14.3","4.2","0.0","0.0","12.9","11.2","152","130","-3.6",22200911,"2023-02-26","ATL",10
"19158","Saddiq Bey","31:43",".500",".500",".500",".000","0.0","15.5","7.3","0.0","1.5","0.0","14.3","9.0","91","127","-7.0",22200911,"2023-02-26","ATL",6
"19159","Trae Young","33:48",".567",".481",".192",".346","3.2","7.3","5.1","40.6","2.8","0.0","11.8","41.1","121","125","2.9",22200911,"2023-02-26","ATL",34
"19160","Cam Thomas","29:17",".612",".464",".214",".643","4.2","3.7","3.9","14.8","3.2","0.0","10.0","30.1","122","130","0.1",22200911,"2023-02-26","BKN",22
"19161","Cameron Johnson","36:18",".805",".767",".533",".267","3.4","6.0","4.8","4.4","2.6","2.2","0.0","20.4","164","129","8.0",22200911,"2023-02-26","BKN",27
"19162","Dorian Finney-Smith","32:22",".600",".600",".600",".000","7.6","20.2","14.3","12.5","2.9","0.0","0.0","13.6","138","126","3.1",22200911,"2023-02-26","BKN",12
"19163","Joe Harris","6:29",".000",".000","1.000",".000","0.0","0.0","0.0","0.0","0.0","0.0","25.0","27.2","0","138","-36.4",22200911,"2023-02-26","BKN",0
"19164","Mikal Bridges","37:54",".644",".563",".375",".375","0.0","14.4","7.6","11.6","2.5","4.2","0.0","21.7","137","126","4.6",22200911,"2023-02-26","BKN",24
"19165","Nic Claxton","29:59",".602",".500",".000","1.500","8.2","32.7","21.2","4.0","6.3","8.0","23.1","12.7","112","109","0.5",22200911,"2023-02-26","BKN",8
"19166","Royce O'Neale","19:41",".857",".857",".857",".000","0.0","22.2","11.8","0.0","0.0","0.0","0.0","15.7","160","131","2.1",22200911,"2023-02-26","BKN",12
"19167","Seth Curry","6:57",".500",".500",".000",".000","0.0","0.0","0.0","19.1","0.0","0.0","0.0","12.7","120","138","-8.0",22200911,"2023-02-26","BKN",2
"19168","Spencer Dinwiddie","41:03",".563",".500",".438",".250","0.0","10.6","5.6","26.9","0.0","0.0","18.4","23.4","108","135","-8.2",22200911,"2023-02-26","BKN",20
"19169","Alex Caruso","25:53",".500",".500","1.000",".000","4.9","12.9","9.2","15.3","4.3","0.0","0.0","11.8","126","90","5.1",22200912,"2023-02-26","CHI",6
"19170","Andre Drummond","13:53",".347",".500",".000","1.000","9.1","32.2","21.3","0.0","0.0","0.0","0.0","10.5","89","92","-6.6",22200912,"2023-02-26","CHI",2
"19171","Ayo Dosunmu","21:53",".000",".000",".667",".000","0.0","0.0","0.0","5.5","5.1","0.0","14.3","16.3","10","92","-16.1",22200912,"2023-02-26","CHI",0
"19172","Coby White","25:52",".957",".938",".625",".250","0.0","17.3","9.2","19.3","2.1","0.0","18.4","21.4","151","93","14.7",22200912,"2023-02-26","CHI",17
"19173","Dalen Terry","1:45","","","","","0.0","63.8","33.9","68.6","0.0","0.0","","0.0","220","75","12.0",22200912,"2023-02-26","CHI",0
"19174","DeMar DeRozan","35:19",".783",".733",".000",".533","0.0","6.3","3.4","32.6","3.1","0.0","5.1","28.1","158","95","17.7",22200912,"2023-02-26","CHI",29
"19175","Derrick Jones Jr.","1:45","","","","","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0","105","-5.1",22200912,"2023-02-26","CHI",0
"19176","Nikola Vucevic","32:22",".474",".438",".375",".125","7.8","37.9","23.8","5.0","0.0","0.0","0.0","26.5","108","90","-2.3",22200912,"2023-02-26","CHI",16
"19177","Patrick Beverley","26:07",".000",".000",".750",".000","9.7","12.8","11.3","4.6","0.0","3.8","20.0","9.7","45","96","-11.5",22200912,"2023-02-26","CHI",0
"19178","Patrick Williams","22:07",".625",".625",".500",".000","11.4","10.1","10.7","6.1","0.0","4.5","0.0","9.2","149","98","4.0",22200912,"2023-02-26","CHI",5
"19179","Zach LaVine","33:04",".699",".667",".222",".167","0.0","3.4","1.8","24.2","0.0","3.0","13.4","34.3","123","101","8.0",22200912,"2023-02-26","CHI",27
"19180","Anthony Gill","7:52",".568","","","","14.2","0.0","7.5","0.0","0.0","0.0","0.0","15.8","131","124","-5.0",22200912,"2023-02-26","WAS",3
"19181","Bradley Beal","36:38",".448",".441",".176",".412","3.0","20.7","11.3","45.9","0.0","0.0","13.0","29.6","95","120","1.8",22200912,"2023-02-26","WAS",18
"19182","Corey Kispert","24:26",".389",".389",".778",".000","4.6","10.3","7.3","15.1","2.3","0.0","0.0","17.3","97","117","-0.3",22200912,"2023-02-26","WAS",7
"19183","Daniel Gafford","30:53",".759",".778",".000",".222","18.1","24.5","21.1","7.4","3.6","3.2","16.8","18.1","127","109","7.1",22200912,"2023-02-26","WAS",15
"19184","Delon Wright","28:08","1.000","1.000",".429",".000","7.9","9.0","8.4","0.0","0.0","0.0","12.5","13.4","156","123","7.7",22200912,"2023-02-26","WAS",14
"19185","Deni Avdija","27:06",".592",".500",".800",".800","0.0","18.6","8.7","12.4","2.0","0.0","37.2","18.7","79","116","-5.4",22200912,"2023-02-26","WAS",8
"19186","Jordan Goodwin","19:28",".000",".000",".500",".000","5.7","19.5","12.2","23.1","2.8","0.0","33.3","7.2","59","114","-5.3",22200912,"2023-02-26","WAS",0
"19187","Kendrick Nunn","14:44",".286",".286",".286",".000","0.0","8.6","4.0","12.8","0.0","0.0","12.5","25.5","60","123","-13.7",22200912,"2023-02-26","WAS",4
"19188","Kyle Kuzma","38:17",".265",".250",".444",".111","0.0","13.2","6.2","13.9","0.0","0.0","13.7","26.9","57","122","-15.0",22200912,"2023-02-26","WAS",10
"19189","Taj Gibson","12:28",".521",".500",".000","1.000","9.0","20.3","14.3","27.4","0.0","0.0","25.8","14.6","101","120","-1.9",22200912,"2023-02-26","WAS",3
"19190","Christian Wood","20:17",".538",".538",".385",".000","14.2","26.3","20.5","19.1","0.0","3.8","0.0","26.7","125","106","9.1",22200913,"2023-02-26","DAL",14
"19191","Dwight Powell","26:57",".630",".667",".000","1.333","10.7","9.9","10.3","5.0","1.8","0.0","29.6","10.5","109","111","-4.2",22200913,"2023-02-26","DAL",6
"19192","Frank Ntilikina","11:31","","","","","8.3","0.0","4.0","10.7","4.1","0.0","100.0","3.6","84","111","-0.2",22200913,"2023-02-26","DAL",0
"19193","Josh Green","15:33",".750",".750",".833",".000","6.2","11.4","8.9","10.4","0.0","0.0","0.0","16.1","156","114","5.7",22200913,"2023-02-26","DAL",9
"19194","Justin Holiday","28:24",".600",".600","1.000",".000","0.0","0.0","0.0","9.5","0.0","8.0","0.0","7.3","136","115","3.3",22200913,"2023-02-26","DAL",6
"19195","Kyrie Irving","37:51",".450",".409",".455",".136","7.6","18.8","13.4","22.0","0.0","0.0","11.4","29.0","98","111","-3.8",22200913,"2023-02-26","DAL",21
"19196","Luka Doncic","36:23",".547",".545",".364",".182","0.0","22.0","11.4","25.6","1.3","0.0","20.2","34.1","94","107","0.0",22200913,"2023-02-26","DAL",26
"19197","Markieff Morris","9:09",".750",".750","1.000",".000","0.0","0.0","0.0","0.0","5.2","0.0","33.3","13.7","87","107","-4.7",22200913,"2023-02-26","DAL",3
"19198","Reggie Bullock Jr.","29:42",".429",".429",".857",".000","0.0","15.0","7.8","9.0","1.6","0.0","22.2","12.6","78","109","-5.0",22200913,"2023-02-26","DAL",6
"19199","Tim Hardaway Jr.","24:13",".594",".538",".615",".231","0.0","14.7","7.6","13.6","0.0","3.1","6.5","26.4","119","111","7.0",22200913,"2023-02-26","DAL",17
"19200","Anthony Davis","36:38",".626",".600",".100",".450","9.7","28.8","18.9","19.9","1.3","8.9","4.0","27.4","134","100","14.0",22200913,"2023-02-26","LAL",30
"19201","Austin Reaves","27:17",".615",".583",".500",".500","0.0","10.6","5.1","14.4","0.0","0.0","21.5","13.7","106","114","-4.9",22200913,"2023-02-26","LAL",9
"19202","Dennis Schroder","34:35",".546",".417",".333",".500","0.0","2.8","1.3","31.7","0.0","0.0","6.4","18.2","127","117","1.2",22200913,"2023-02-26","LAL",16
"19203","Jarred Vanderbilt","26:50",".845",".813",".125",".250","26.5","32.2","29.2","5.7","7.1","0.0","10.1","14.8","164","90","17.1",22200913,"2023-02-26","LAL",15
"19204","LeBron James","36:51",".498",".457",".261",".304","7.2","13.0","10.0","13.5","1.3","3.0","10.3","31.7","103","109","0.8",22200913,"2023-02-26","LAL",26
"19205","Lonnie Walker IV","6:21",".000",".000","1.000",".000","0.0","15.1","7.3","0.0","0.0","0.0","0.0","12.7","0","113","-18.4",22200913,"2023-02-26","LAL",0
"19206","Malik Beasley","34:22",".277",".286",".786",".071","0.0","8.4","4.0","14.8","2.8","0.0","6.5","18.1","71","108","-7.0",22200913,"2023-02-26","LAL",8
"19207","Mo Bamba","5:48",".000",".000",".000",".000","15.3","33.1","23.9","0.0","0.0","0.0","0.0","6.9","63","106","-12.3",22200913,"2023-02-26","LAL",0
"19208","Rui Hachimura","11:13",".200",".200",".200",".000","0.0","17.1","8.2","0.0","0.0","0.0","0.0","17.9","48","112","-14.9",22200913,"2023-02-26","LAL",2
"19209","Troy Brown Jr.","20:05",".417",".417",".667",".000","4.4","9.6","6.9","12.8","2.4","0.0","14.3","14.0","92","109","-2.9",22200913,"2023-02-26","LAL",5
"19210","Caris LeVert","22:54",".595",".500",".400",".400","0.0","12.6","7.1","31.6","2.2","0.0","14.5","14.0","137","98","5.2",22200914,"2023-02-26","CLE",7
"19211","Danny Green","5:46",".820",".750","1.000",".500","0.0","0.0","0.0","0.0","0.0","12.2","45.0","35.8","75","99","-0.7",22200914,"2023-02-26","CLE",4
"19212","Darius Garland","34:20",".676",".625",".333",".250","3.7","5.6","4.8","43.2","0.0","4.1","0.0","18.1","165","103","11.9",22200914,"2023-02-26","CLE",18
"19213","Dean Wade","25:09",".214",".214",".714",".000","0.0","22.9","13.0","9.1","2.0","0.0","0.0","13.0","67","94","-7.4",22200914,"2023-02-26","CLE",3
"19214","Donovan Mitchell","31:08",".816",".810",".571",".048","4.1","15.4","10.5","25.7","4.9","2.3","12.3","36.5","134","90","22.4",22200914,"2023-02-26","CLE",35
"19215","Evan Mobley","33:22",".571",".571",".429",".286","11.4","17.3","14.7","17.0","1.5","2.1","11.3","24.8","118","96","2.8",22200914,"2023-02-26","CLE",18
"19216","Isaac Okoro","20:41","1.333","1.333",".667",".000","0.0","9.3","5.3","6.3","0.0","0.0","0.0","6.7","262","104","8.6",22200914,"2023-02-26","CLE",8
"19217","Jarrett Allen","32:47",".803",".769",".077",".231","11.6","23.4","18.3","5.0","0.0","0.0","12.3","23.2","143","99","4.8",22200914,"2023-02-26","CLE",23
"19218","Lamar Stevens","4:42",".000",".000",".000",".000","0.0","40.9","23.2","23.2","0.0","0.0","0.0","9.9","67","92","-2.5",22200914,"2023-02-26","CLE",0
"19219","Raul Neto","4:42","","","","","0.0","40.9","23.2","0.0","0.0","0.0","","0.0","0","91","-12.9",22200914,"2023-02-26","CLE",0
"19220","Ricky Rubio","19:46",".000",".000",".400",".000","0.0","4.9","2.8","5.5","2.5","0.0","28.6","16.5","12","100","-22.5",22200914,"2023-02-26","CLE",0
"19221","Robin Lopez","4:42","1.000","1.000",".000",".000","0.0","0.0","0.0","0.0","0.0","0.0","50.0","19.8","68","108","-8.3",22200914,"2023-02-26","CLE",2
"19222","Chris Boucher","18:27",".436",".333",".333",".333","26.0","6.8","17.7","0.0","0.0","5.4","22.5","20.3","92","125","-9.3",22200914,"2023-02-26","TOR",6
"19223","Christian Koloko","4:42",".000",".000",".000",".000","20.4","0.0","11.6","0.0","0.0","0.0","0.0","9.0","54","130","-16.9",22200914,"2023-02-26","TOR",0
"19224","Dalano Banton","4:42",".000",".000",".000",".000","0.0","26.9","11.6","0.0","10.7","0.0","50.0","18.0","0","99","-16.3",22200914,"2023-02-26","TOR",0
"19225","Gary Trent Jr.","26:57",".252",".192",".385",".154","10.7","14.1","12.1","5.5","0.0","0.0","0.0","21.8","73","128","-9.4",22200914,"2023-02-26","TOR",7
"19226","Jakob Poeltl","27:14",".888",".833",".000",".500","0.0","41.7","18.0","19.4","3.7","3.7","0.0","11.4","188","111","16.0",22200914,"2023-02-26","TOR",13
"19227","Jeff Dowtin Jr.","17:45",".500",".500",".143",".000","0.0","7.1","3.1","19.4","0.0","0.0","22.2","21.4","85","129","-6.6",22200914,"2023-02-26","TOR",7
"19228","Joe Wieskamp","6:42",".000",".000","1.000",".000","0.0","37.7","16.3","0.0","0.0","0.0","0.0","18.9","0","123","-24.2",22200914,"2023-02-26","TOR",0
"19229","Juancho Hernangomez","4:42",".000",".000","1.000",".000","0.0","26.9","11.6","28.4","0.0","0.0","0.0","9.0","50","126","-3.9",22200914,"2023-02-26","TOR",0
"19230","Malachi Flynn","9:09",".735",".833",".333","1.333","0.0","13.8","6.0","20.6","0.0","0.0","0.0","22.0","152","128","11.5",22200914,"2023-02-26","TOR",7
"19231","OG Anunoby","34:14",".500",".500",".286",".000","0.0","3.7","1.6","4.4","1.5","0.0","12.5","9.9","93","126","-7.0",22200914,"2023-02-26","TOR",7
"19232","Pascal Siakam","32:54",".511",".500",".292",".042","5.8","23.0","13.3","34.1","0.0","0.0","14.1","36.5","98","126","5.2",22200914,"2023-02-26","TOR",25
"19233","Precious Achiuwa","16:04",".583",".583",".167",".000","6.0","15.7","10.2","0.0","0.0","0.0","25.0","21.0","87","128","-6.5",22200914,"2023-02-26","TOR",7
"19234","Ron Harper Jr.","4:42",".500",".500",".500",".000","0.0","0.0","0.0","0.0","0.0","0.0","0.0","18.0","103","131","-4.5",22200914,"2023-02-26","TOR",2
"19235","Scottie Barnes","31:24",".419",".385",".077",".231","3.1","8.0","5.2","27.0","0.0","6.4","12.3","22.0","92","124","-0.9",22200914,"2023-02-26","TOR",12
"19236","Thaddeus Young","0:22","","","","","0.0","0.0","0.0","0.0","0.0","0.0","","0.0","0","131","-9.1",22200914,"2023-02-26","TOR",0
"19237","Aaron Wiggins","24:29",".583",".583",".500",".000","8.9","0.0","4.6","16.7","3.9","0.0","0.0","10.7","146","124","4.6",22200915,"2023-02-26","OKC",7
